sent_id,target,context,split
3103,am,"['past', 'i', 'returning', 'to']",test
3103,returning,"['i', 'am', 'to', 'england']",test
3103,to,"['am', 'returning', 'england', '<PAD>']",test
3103,england,"['returning', 'to', '<PAD>', '<PAD>']",test
3104,i,"['<PAD>', '<PAD>', 'have', 'lost']",train
3104,have,"['<PAD>', 'i', 'lost', 'my']",train
3104,lost,"['i', 'have', 'my', 'hopes']",train
3104,my,"['have', 'lost', 'hopes', 'of']",train
3104,hopes,"['lost', 'my', 'of', 'utility']",train
3104,of,"['my', 'hopes', 'utility', 'and']",train
3104,utility,"['hopes', 'of', 'and', 'glory']",train
3104,and,"['of', 'utility', 'glory', 'i']",train
3104,glory,"['utility', 'and', 'i', 'have']",train
3104,i,"['and', 'glory', 'have', 'lost']",train
3104,have,"['glory', 'i', 'lost', 'my']",train
3104,lost,"['i', 'have', 'my', 'friend']",train
3104,my,"['have', 'lost', 'friend', '<PAD>']",train
3104,friend,"['lost', 'my', '<PAD>', '<PAD>']",train
3105,but,"['<PAD>', '<PAD>', 'i', 'will']",train
3105,i,"['<PAD>', 'but', 'will', 'endeavour']",train
3105,will,"['but', 'i', 'endeavour', 'to']",train
3105,endeavour,"['i', 'will', 'to', 'detail']",train
3105,to,"['will', 'endeavour', 'detail', 'these']",train
3105,detail,"['endeavour', 'to', 'these', 'bitter']",train
3105,these,"['to', 'detail', 'bitter', 'circumstances']",train
3105,bitter,"['detail', 'these', 'circumstances', 'to']",train
3105,circumstances,"['these', 'bitter', 'to', 'you']",train
3105,to,"['bitter', 'circumstances', 'you', 'my']",train
3105,you,"['circumstances', 'to', 'my', 'dear']",train
3105,my,"['to', 'you', 'dear', 'sister']",train
3105,dear,"['you', 'my', 'sister', 'and']",train
3105,sister,"['my', 'dear', 'and', 'while']",train
3105,and,"['dear', 'sister', 'while', 'i']",train
3105,while,"['sister', 'and', 'i', 'am']",train
3105,i,"['and', 'while', 'am', 'wafted']",train
3105,am,"['while', 'i', 'wafted', 'towards']",train
3105,wafted,"['i', 'am', 'towards', 'england']",train
3105,towards,"['am', 'wafted', 'england', 'and']",train
3105,england,"['wafted', 'towards', 'and', 'towards']",train
3105,and,"['towards', 'england', 'towards', 'you']",train
3105,towards,"['england', 'and', 'you', 'i']",train
3105,you,"['and', 'towards', 'i', 'will']",train
3105,i,"['towards', 'you', 'will', 'not']",train
3105,will,"['you', 'i', 'not', 'despond']",train
3105,not,"['i', 'will', 'despond', '<PAD>']",train
3105,despond,"['will', 'not', '<PAD>', '<PAD>']",train
3106,september,"['<PAD>', '<PAD>', '9th', 'the']",valid
3106,9th,"['<PAD>', 'september', 'the', 'ice']",valid
3106,the,"['september', '9th', 'ice', 'began']",valid
3106,ice,"['9th', 'the', 'began', 'to']",valid
3106,began,"['the', 'ice', 'to', 'move']",valid
3106,to,"['ice', 'began', 'move', 'and']",valid
3106,move,"['began', 'to', 'and', 'roarings']",valid
3106,and,"['to', 'move', 'roarings', 'like']",valid
3106,roarings,"['move', 'and', 'like', 'thunder']",valid
3106,like,"['and', 'roarings', 'thunder', 'were']",valid
3106,thunder,"['roarings', 'like', 'were', 'heard']",valid
3106,were,"['like', 'thunder', 'heard', 'at']",valid
3106,heard,"['thunder', 'were', 'at', 'a']",valid
3106,at,"['were', 'heard', 'a', 'distance']",valid
3106,a,"['heard', 'at', 'distance', 'as']",valid
3106,distance,"['at', 'a', 'as', 'the']",valid
3106,as,"['a', 'distance', 'the', 'islands']",valid
3106,the,"['distance', 'as', 'islands', 'split']",valid
3106,islands,"['as', 'the', 'split', 'and']",valid
3106,split,"['the', 'islands', 'and', 'cracked']",valid
3106,and,"['islands', 'split', 'cracked', 'in']",valid
3106,cracked,"['split', 'and', 'in', 'every']",valid
3106,in,"['and', 'cracked', 'every', 'direction']",valid
3106,every,"['cracked', 'in', 'direction', '<PAD>']",valid
3106,direction,"['in', 'every', '<PAD>', '<PAD>']",valid
3107,we,"['<PAD>', '<PAD>', 'were', 'in']",train
3107,were,"['<PAD>', 'we', 'in', 'the']",train
3107,in,"['we', 'were', 'the', 'most']",train
3107,the,"['were', 'in', 'most', 'imminent']",train
3107,most,"['in', 'the', 'imminent', 'peril']",train
3107,imminent,"['the', 'most', 'peril', 'but']",train
3107,peril,"['most', 'imminent', 'but', 'as']",train
3107,but,"['imminent', 'peril', 'as', 'we']",train
3107,as,"['peril', 'but', 'we', 'could']",train
3107,we,"['but', 'as', 'could', 'only']",train
3107,could,"['as', 'we', 'only', 'remain']",train
3107,only,"['we', 'could', 'remain', 'passive']",train
3107,remain,"['could', 'only', 'passive', 'my']",train
3107,passive,"['only', 'remain', 'my', 'chief']",train
3107,my,"['remain', 'passive', 'chief', 'attention']",train
3107,chief,"['passive', 'my', 'attention', 'was']",train
3107,attention,"['my', 'chief', 'was', 'occupied']",train
3107,was,"['chief', 'attention', 'occupied', 'by']",train
3107,occupied,"['attention', 'was', 'by', 'my']",train
3107,by,"['was', 'occupied', 'my', 'unfortunate']",train
3107,my,"['occupied', 'by', 'unfortunate', 'guest']",train
3107,unfortunate,"['by', 'my', 'guest', 'whose']",train
3107,guest,"['my', 'unfortunate', 'whose', 'illness']",train
3107,whose,"['unfortunate', 'guest', 'illness', 'increased']",train
3107,illness,"['guest', 'whose', 'increased', 'in']",train
3107,increased,"['whose', 'illness', 'in', 'such']",train
3107,in,"['illness', 'increased', 'such', 'a']",train
3107,such,"['increased', 'in', 'a', 'degree']",train
3107,a,"['in', 'such', 'degree', 'that']",train
3107,degree,"['such', 'a', 'that', 'he']",train
3107,that,"['a', 'degree', 'he', 'was']",train
3107,he,"['degree', 'that', 'was', 'entirely']",train
3107,was,"['that', 'he', 'entirely', 'confined']",train
3107,entirely,"['he', 'was', 'confined', 'to']",train
3107,confined,"['was', 'entirely', 'to', 'his']",train
3107,to,"['entirely', 'confined', 'his', 'bed']",train
3107,his,"['confined', 'to', 'bed', '<PAD>']",train
3107,bed,"['to', 'his', '<PAD>', '<PAD>']",train
3108,the,"['<PAD>', '<PAD>', 'ice', 'cracked']",train
3108,ice,"['<PAD>', 'the', 'cracked', 'behind']",train
3108,cracked,"['the', 'ice', 'behind', 'us']",train
3108,behind,"['ice', 'cracked', 'us', 'and']",train
3108,us,"['cracked', 'behind', 'and', 'was']",train
3108,and,"['behind', 'us', 'was', 'driven']",train
3108,was,"['us', 'and', 'driven', 'with']",train
3108,driven,"['and', 'was', 'with', 'force']",train
3108,with,"['was', 'driven', 'force', 'towards']",train
3108,force,"['driven', 'with', 'towards', 'the']",train
3108,towards,"['with', 'force', 'the', 'north']",train
3108,the,"['force', 'towards', 'north', 'a']",train
3108,north,"['towards', 'the', 'a', 'breeze']",train
3108,a,"['the', 'north', 'breeze', 'sprang']",train
3108,breeze,"['north', 'a', 'sprang', 'from']",train
3108,sprang,"['a', 'breeze', 'from', 'the']",train
3108,from,"['breeze', 'sprang', 'the', 'west']",train
3108,the,"['sprang', 'from', 'west', 'and']",train
3108,west,"['from', 'the', 'and', 'on']",train
3108,and,"['the', 'west', 'on', 'the']",train
3108,on,"['west', 'and', 'the', '11th']",train
3108,the,"['and', 'on', '11th', 'the']",train
3108,11th,"['on', 'the', 'the', 'passage']",train
3108,the,"['the', '11th', 'passage', 'towards']",train
3108,passage,"['11th', 'the', 'towards', 'the']",train
3108,towards,"['the', 'passage', 'the', 'south']",train
3108,the,"['passage', 'towards', 'south', 'became']",train
3108,south,"['towards', 'the', 'became', 'perfectly']",train
3108,became,"['the', 'south', 'perfectly', 'free']",train
3108,perfectly,"['south', 'became', 'free', '<PAD>']",train
3108,free,"['became', 'perfectly', '<PAD>', '<PAD>']",train
3109,when,"['<PAD>', '<PAD>', 'the', 'sailors']",valid
3109,the,"['<PAD>', 'when', 'sailors', 'saw']",valid
3109,sailors,"['when', 'the', 'saw', 'this']",valid
3109,saw,"['the', 'sailors', 'this', 'and']",valid
3109,this,"['sailors', 'saw', 'and', 'that']",valid
3109,and,"['saw', 'this', 'that', 'their']",valid
3109,that,"['this', 'and', 'their', 'return']",valid
3109,their,"['and', 'that', 'return', 'to']",valid
3109,return,"['that', 'their', 'to', 'their']",valid
3109,to,"['their', 'return', 'their', 'native']",valid
3109,their,"['return', 'to', 'native', 'country']",valid
3109,native,"['to', 'their', 'country', 'was']",valid
3109,country,"['their', 'native', 'was', 'apparently']",valid
3109,was,"['native', 'country', 'apparently', 'assured']",valid
3109,apparently,"['country', 'was', 'assured', 'a']",valid
3109,assured,"['was', 'apparently', 'a', 'shout']",valid
3109,a,"['apparently', 'assured', 'shout', 'of']",valid
3109,shout,"['assured', 'a', 'of', 'tumultuous']",valid
3109,of,"['a', 'shout', 'tumultuous', 'joy']",valid
3109,tumultuous,"['shout', 'of', 'joy', 'broke']",valid
3109,joy,"['of', 'tumultuous', 'broke', 'from']",valid
3109,broke,"['tumultuous', 'joy', 'from', 'them']",valid
3109,from,"['joy', 'broke', 'them', 'loud']",valid
3109,them,"['broke', 'from', 'loud', 'and']",valid
3109,loud,"['from', 'them', 'and', 'long']",valid
3109,and,"['them', 'loud', 'long', 'continued']",valid
3109,long,"['loud', 'and', 'continued', '<PAD>']",valid
3109,continued,"['and', 'long', '<PAD>', '<PAD>']",valid
3110,frankenstein,"['<PAD>', '<PAD>', 'who', 'was']",train
3110,who,"['<PAD>', 'frankenstein', 'was', 'dozing']",train
3110,was,"['frankenstein', 'who', 'dozing', 'awoke']",train
3110,dozing,"['who', 'was', 'awoke', 'and']",train
3110,awoke,"['was', 'dozing', 'and', 'asked']",train
3110,and,"['dozing', 'awoke', 'asked', 'the']",train
3110,asked,"['awoke', 'and', 'the', 'cause']",train
3110,the,"['and', 'asked', 'cause', 'of']",train
3110,cause,"['asked', 'the', 'of', 'the']",train
3110,of,"['the', 'cause', 'the', 'tumult']",train
3110,the,"['cause', 'of', 'tumult', '<PAD>']",train
3110,tumult,"['of', 'the', '<PAD>', '<PAD>']",train
3111,they,"['<PAD>', '<PAD>', 'shout', 'i']",train
3111,shout,"['<PAD>', 'they', 'i', 'said']",train
3111,i,"['they', 'shout', 'said', 'because']",train
3111,said,"['shout', 'i', 'because', 'they']",train
3111,because,"['i', 'said', 'they', 'will']",train
3111,they,"['said', 'because', 'will', 'soon']",train
3111,will,"['because', 'they', 'soon', 'return']",train
3111,soon,"['they', 'will', 'return', 'to']",train
3111,return,"['will', 'soon', 'to', 'england']",train
3111,to,"['soon', 'return', 'england', '<PAD>']",train
3111,england,"['return', 'to', '<PAD>', '<PAD>']",train
3112,do,"['<PAD>', '<PAD>', 'you', 'then']",train
3112,you,"['<PAD>', 'do', 'then', 'really']",train
3112,then,"['do', 'you', 'really', 'return']",train
3112,really,"['you', 'then', 'return', '<PAD>']",train
3112,return,"['then', 'really', '<PAD>', '<PAD>']",train
3114,yes,"['<PAD>', '<PAD>', 'i', 'can']",valid
3114,i,"['<PAD>', 'yes', 'can', 'not']",valid
3114,can,"['yes', 'i', 'not', 'withstand']",valid
3114,not,"['i', 'can', 'withstand', 'their']",valid
3114,withstand,"['can', 'not', 'their', 'demands']",valid
3114,their,"['not', 'withstand', 'demands', '<PAD>']",valid
3114,demands,"['withstand', 'their', '<PAD>', '<PAD>']",valid
3115,i,"['<PAD>', '<PAD>', 'can', 'not']",train
3115,can,"['<PAD>', 'i', 'not', 'lead']",train
3115,not,"['i', 'can', 'lead', 'them']",train
3115,lead,"['can', 'not', 'them', 'unwillingly']",train
3115,them,"['not', 'lead', 'unwillingly', 'to']",train
3115,unwillingly,"['lead', 'them', 'to', 'danger']",train
3115,to,"['them', 'unwillingly', 'danger', 'and']",train
3115,danger,"['unwillingly', 'to', 'and', 'i']",train
3115,and,"['to', 'danger', 'i', 'must']",train
3115,i,"['danger', 'and', 'must', 'return']",train
3115,must,"['and', 'i', 'return', '<PAD>']",train
3115,return,"['i', 'must', '<PAD>', '<PAD>']",train
3116,do,"['<PAD>', '<PAD>', 'so', 'if']",train
3116,so,"['<PAD>', 'do', 'if', 'you']",train
3116,if,"['do', 'so', 'you', 'will']",train
3116,you,"['so', 'if', 'will', 'but']",train
3116,will,"['if', 'you', 'but', 'i']",train
3116,but,"['you', 'will', 'i', 'will']",train
3116,i,"['will', 'but', 'will', 'not']",train
3116,will,"['but', 'i', 'not', '<PAD>']",train
3116,not,"['i', 'will', '<PAD>', '<PAD>']",train
3117,you,"['<PAD>', '<PAD>', 'may', 'give']",train
3117,may,"['<PAD>', 'you', 'give', 'up']",train
3117,give,"['you', 'may', 'up', 'your']",train
3117,up,"['may', 'give', 'your', 'purpose']",train
3117,your,"['give', 'up', 'purpose', 'but']",train
3117,purpose,"['up', 'your', 'but', 'mine']",train
3117,but,"['your', 'purpose', 'mine', 'is']",train
3117,mine,"['purpose', 'but', 'is', 'assigned']",train
3117,is,"['but', 'mine', 'assigned', 'to']",train
3117,assigned,"['mine', 'is', 'to', 'me']",train
3117,to,"['is', 'assigned', 'me', 'by']",train
3117,me,"['assigned', 'to', 'by', 'heaven']",train
3117,by,"['to', 'me', 'heaven', 'and']",train
3117,heaven,"['me', 'by', 'and', 'i']",train
3117,and,"['by', 'heaven', 'i', 'dare']",train
3117,i,"['heaven', 'and', 'dare', 'not']",train
3117,dare,"['and', 'i', 'not', '<PAD>']",train
3117,not,"['i', 'dare', '<PAD>', '<PAD>']",train
3118,i,"['<PAD>', '<PAD>', 'am', 'weak']",train
3118,am,"['<PAD>', 'i', 'weak', 'but']",train
3118,weak,"['i', 'am', 'but', 'surely']",train
3118,but,"['am', 'weak', 'surely', 'the']",train
3118,surely,"['weak', 'but', 'the', 'spirits']",train
3118,the,"['but', 'surely', 'spirits', 'who']",train
3118,spirits,"['surely', 'the', 'who', 'assist']",train
3118,who,"['the', 'spirits', 'assist', 'my']",train
3118,assist,"['spirits', 'who', 'my', 'vengeance']",train
3118,my,"['who', 'assist', 'vengeance', 'will']",train
3118,vengeance,"['assist', 'my', 'will', 'endow']",train
3118,will,"['my', 'vengeance', 'endow', 'me']",train
3118,endow,"['vengeance', 'will', 'me', 'with']",train
3118,me,"['will', 'endow', 'with', 'sufficient']",train
3118,with,"['endow', 'me', 'sufficient', 'strength']",train
3118,sufficient,"['me', 'with', 'strength', '<PAD>']",train
3118,strength,"['with', 'sufficient', '<PAD>', '<PAD>']",train
3119,saying,"['<PAD>', '<PAD>', 'this', 'he']",train
3119,this,"['<PAD>', 'saying', 'he', 'endeavoured']",train
3119,he,"['saying', 'this', 'endeavoured', 'to']",train
3119,endeavoured,"['this', 'he', 'to', 'spring']",train
3119,to,"['he', 'endeavoured', 'spring', 'from']",train
3119,spring,"['endeavoured', 'to', 'from', 'the']",train
3119,from,"['to', 'spring', 'the', 'bed']",train
3119,the,"['spring', 'from', 'bed', 'but']",train
3119,bed,"['from', 'the', 'but', 'the']",train
3119,but,"['the', 'bed', 'the', 'exertion']",train
3119,the,"['bed', 'but', 'exertion', 'was']",train
3119,exertion,"['but', 'the', 'was', 'too']",train
3119,was,"['the', 'exertion', 'too', 'great']",train
3119,too,"['exertion', 'was', 'great', 'for']",train
3119,great,"['was', 'too', 'for', 'him']",train
3119,for,"['too', 'great', 'him', 'he']",train
3119,him,"['great', 'for', 'he', 'fell']",train
3119,he,"['for', 'him', 'fell', 'back']",train
3119,fell,"['him', 'he', 'back', 'and']",train
3119,back,"['he', 'fell', 'and', 'fainted']",train
3119,and,"['fell', 'back', 'fainted', '<PAD>']",train
3119,fainted,"['back', 'and', '<PAD>', '<PAD>']",train
3120,it,"['<PAD>', '<PAD>', 'was', 'long']",test
3120,was,"['<PAD>', 'it', 'long', 'before']",test
3120,long,"['it', 'was', 'before', 'he']",test
3120,before,"['was', 'long', 'he', 'was']",test
3120,he,"['long', 'before', 'was', 'restored']",test
3120,was,"['before', 'he', 'restored', 'and']",test
3120,restored,"['he', 'was', 'and', 'i']",test
3120,and,"['was', 'restored', 'i', 'often']",test
3120,i,"['restored', 'and', 'often', 'thought']",test
3120,often,"['and', 'i', 'thought', 'that']",test
3120,thought,"['i', 'often', 'that', 'life']",test
3120,that,"['often', 'thought', 'life', 'was']",test
3120,life,"['thought', 'that', 'was', 'entirely']",test
3120,was,"['that', 'life', 'entirely', 'extinct']",test
3120,entirely,"['life', 'was', 'extinct', '<PAD>']",test
3120,extinct,"['was', 'entirely', '<PAD>', '<PAD>']",test
3121,at,"['<PAD>', '<PAD>', 'length', 'he']",test
3121,length,"['<PAD>', 'at', 'he', 'opened']",test
3121,he,"['at', 'length', 'opened', 'his']",test
3121,opened,"['length', 'he', 'his', 'eyes']",test
3121,his,"['he', 'opened', 'eyes', 'he']",test
3121,eyes,"['opened', 'his', 'he', 'breathed']",test
3121,he,"['his', 'eyes', 'breathed', 'with']",test
3121,breathed,"['eyes', 'he', 'with', 'difficulty']",test
3121,with,"['he', 'breathed', 'difficulty', 'and']",test
3121,difficulty,"['breathed', 'with', 'and', 'was']",test
3121,and,"['with', 'difficulty', 'was', 'unable']",test
3121,was,"['difficulty', 'and', 'unable', 'to']",test
3121,unable,"['and', 'was', 'to', 'speak']",test
3121,to,"['was', 'unable', 'speak', '<PAD>']",test
3121,speak,"['unable', 'to', '<PAD>', '<PAD>']",test
3122,the,"['<PAD>', '<PAD>', 'surgeon', 'gave']",train
3122,surgeon,"['<PAD>', 'the', 'gave', 'him']",train
3122,gave,"['the', 'surgeon', 'him', 'a']",train
3122,him,"['surgeon', 'gave', 'a', 'composing']",train
3122,a,"['gave', 'him', 'composing', 'draught']",train
3122,composing,"['him', 'a', 'draught', 'and']",train
3122,draught,"['a', 'composing', 'and', 'ordered']",train
3122,and,"['composing', 'draught', 'ordered', 'us']",train
3122,ordered,"['draught', 'and', 'us', 'to']",train
3122,us,"['and', 'ordered', 'to', 'leave']",train
3122,to,"['ordered', 'us', 'leave', 'him']",train
3122,leave,"['us', 'to', 'him', 'undisturbed']",train
3122,him,"['to', 'leave', 'undisturbed', '<PAD>']",train
3122,undisturbed,"['leave', 'him', '<PAD>', '<PAD>']",train
3123,in,"['<PAD>', '<PAD>', 'the', 'meantime']",train
3123,the,"['<PAD>', 'in', 'meantime', 'he']",train
3123,meantime,"['in', 'the', 'he', 'told']",train
3123,he,"['the', 'meantime', 'told', 'me']",train
3123,told,"['meantime', 'he', 'me', 'that']",train
3123,me,"['he', 'told', 'that', 'my']",train
3123,that,"['told', 'me', 'my', 'friend']",train
3123,my,"['me', 'that', 'friend', 'had']",train
3123,friend,"['that', 'my', 'had', 'certainly']",train
3123,had,"['my', 'friend', 'certainly', 'not']",train
3123,certainly,"['friend', 'had', 'not', 'many']",train
3123,not,"['had', 'certainly', 'many', 'hours']",train
3123,many,"['certainly', 'not', 'hours', 'to']",train
3123,hours,"['not', 'many', 'to', 'live']",train
3123,to,"['many', 'hours', 'live', '<PAD>']",train
3123,live,"['hours', 'to', '<PAD>', '<PAD>']",train
3124,his,"['<PAD>', '<PAD>', 'sentence', 'was']",train
3124,sentence,"['<PAD>', 'his', 'was', 'pronounced']",train
3124,was,"['his', 'sentence', 'pronounced', 'and']",train
3124,pronounced,"['sentence', 'was', 'and', 'i']",train
3124,and,"['was', 'pronounced', 'i', 'could']",train
3124,i,"['pronounced', 'and', 'could', 'only']",train
3124,could,"['and', 'i', 'only', 'grieve']",train
3124,only,"['i', 'could', 'grieve', 'and']",train
3124,grieve,"['could', 'only', 'and', 'be']",train
3124,and,"['only', 'grieve', 'be', 'patient']",train
3124,be,"['grieve', 'and', 'patient', '<PAD>']",train
3124,patient,"['and', 'be', '<PAD>', '<PAD>']",train
3125,i,"['<PAD>', '<PAD>', 'sat', 'by']",train
3125,sat,"['<PAD>', 'i', 'by', 'his']",train
3125,by,"['i', 'sat', 'his', 'bed']",train
3125,his,"['sat', 'by', 'bed', 'watching']",train
3125,bed,"['by', 'his', 'watching', 'him']",train
3125,watching,"['his', 'bed', 'him', 'his']",train
3125,him,"['bed', 'watching', 'his', 'eyes']",train
3125,his,"['watching', 'him', 'eyes', 'were']",train
3125,eyes,"['him', 'his', 'were', 'closed']",train
3125,were,"['his', 'eyes', 'closed', 'and']",train
3125,closed,"['eyes', 'were', 'and', 'i']",train
3125,and,"['were', 'closed', 'i', 'thought']",train
3125,i,"['closed', 'and', 'thought', 'he']",train
3125,thought,"['and', 'i', 'he', 'slept']",train
3125,he,"['i', 'thought', 'slept', 'but']",train
3125,slept,"['thought', 'he', 'but', 'presently']",train
3125,but,"['he', 'slept', 'presently', 'he']",train
3125,presently,"['slept', 'but', 'he', 'called']",train
3125,he,"['but', 'presently', 'called', 'to']",train
3125,called,"['presently', 'he', 'to', 'me']",train
3125,to,"['he', 'called', 'me', 'in']",train
3125,me,"['called', 'to', 'in', 'a']",train
3125,in,"['to', 'me', 'a', 'feeble']",train
3125,a,"['me', 'in', 'feeble', 'voice']",train
3125,feeble,"['in', 'a', 'voice', 'and']",train
3125,voice,"['a', 'feeble', 'and', 'bidding']",train
3125,and,"['feeble', 'voice', 'bidding', 'me']",train
3125,bidding,"['voice', 'and', 'me', 'come']",train
3125,me,"['and', 'bidding', 'come', 'near']",train
3125,come,"['bidding', 'me', 'near', 'said']",train
3125,near,"['me', 'come', 'said', 'alas']",train
3125,said,"['come', 'near', 'alas', '<PAD>']",train
3125,alas,"['near', 'said', '<PAD>', '<PAD>']",train
3126,the,"['<PAD>', '<PAD>', 'strength', 'i']",test
3126,strength,"['<PAD>', 'the', 'i', 'relied']",test
3126,i,"['the', 'strength', 'relied', 'on']",test
3126,relied,"['strength', 'i', 'on', 'is']",test
3126,on,"['i', 'relied', 'is', 'gone']",test
3126,is,"['relied', 'on', 'gone', 'i']",test
3126,gone,"['on', 'is', 'i', 'feel']",test
3126,i,"['is', 'gone', 'feel', 'that']",test
3126,feel,"['gone', 'i', 'that', 'i']",test
3126,that,"['i', 'feel', 'i', 'shall']",test
3126,i,"['feel', 'that', 'shall', 'soon']",test
3126,shall,"['that', 'i', 'soon', 'die']",test
3126,soon,"['i', 'shall', 'die', 'and']",test
3126,die,"['shall', 'soon', 'and', 'he']",test
3126,and,"['soon', 'die', 'he', 'my']",test
3126,he,"['die', 'and', 'my', 'enemy']",test
3126,my,"['and', 'he', 'enemy', 'and']",test
3126,enemy,"['he', 'my', 'and', 'persecutor']",test
3126,and,"['my', 'enemy', 'persecutor', 'may']",test
3126,persecutor,"['enemy', 'and', 'may', 'still']",test
3126,may,"['and', 'persecutor', 'still', 'be']",test
3126,still,"['persecutor', 'may', 'be', 'in']",test
3126,be,"['may', 'still', 'in', 'being']",test
3126,in,"['still', 'be', 'being', '<PAD>']",test
3126,being,"['be', 'in', '<PAD>', '<PAD>']",test
3127,think,"['<PAD>', '<PAD>', 'not', 'walton']",train
3127,not,"['<PAD>', 'think', 'walton', 'that']",train
3127,walton,"['think', 'not', 'that', 'in']",train
3127,that,"['not', 'walton', 'in', 'the']",train
3127,in,"['walton', 'that', 'the', 'last']",train
3127,the,"['that', 'in', 'last', 'moments']",train
3127,last,"['in', 'the', 'moments', 'of']",train
3127,moments,"['the', 'last', 'of', 'my']",train
3127,of,"['last', 'moments', 'my', 'existence']",train
3127,my,"['moments', 'of', 'existence', 'i']",train
3127,existence,"['of', 'my', 'i', 'feel']",train
3127,i,"['my', 'existence', 'feel', 'that']",train
3127,feel,"['existence', 'i', 'that', 'burning']",train
3127,that,"['i', 'feel', 'burning', 'hatred']",train
3127,burning,"['feel', 'that', 'hatred', 'and']",train
3127,hatred,"['that', 'burning', 'and', 'ardent']",train
3127,and,"['burning', 'hatred', 'ardent', 'desire']",train
3127,ardent,"['hatred', 'and', 'desire', 'of']",train
3127,desire,"['and', 'ardent', 'of', 'revenge']",train
3127,of,"['ardent', 'desire', 'revenge', 'i']",train
3127,revenge,"['desire', 'of', 'i', 'once']",train
3127,i,"['of', 'revenge', 'once', 'expressed']",train
3127,once,"['revenge', 'i', 'expressed', 'but']",train
3127,expressed,"['i', 'once', 'but', 'i']",train
3127,but,"['once', 'expressed', 'i', 'feel']",train
3127,i,"['expressed', 'but', 'feel', 'myself']",train
3127,feel,"['but', 'i', 'myself', 'justified']",train
3127,myself,"['i', 'feel', 'justified', 'in']",train
3127,justified,"['feel', 'myself', 'in', 'desiring']",train
3127,in,"['myself', 'justified', 'desiring', 'the']",train
3127,desiring,"['justified', 'in', 'the', 'death']",train
3127,the,"['in', 'desiring', 'death', 'of']",train
3127,death,"['desiring', 'the', 'of', 'my']",train
3127,of,"['the', 'death', 'my', 'adversary']",train
3127,my,"['death', 'of', 'adversary', '<PAD>']",train
3127,adversary,"['of', 'my', '<PAD>', '<PAD>']",train
3128,during,"['<PAD>', '<PAD>', 'these', 'last']",train
3128,these,"['<PAD>', 'during', 'last', 'days']",train
3128,last,"['during', 'these', 'days', 'i']",train
3128,days,"['these', 'last', 'i', 'have']",train
3128,i,"['last', 'days', 'have', 'been']",train
3128,have,"['days', 'i', 'been', 'occupied']",train
3128,been,"['i', 'have', 'occupied', 'in']",train
3128,occupied,"['have', 'been', 'in', 'examining']",train
3128,in,"['been', 'occupied', 'examining', 'my']",train
3128,examining,"['occupied', 'in', 'my', 'past']",train
3128,my,"['in', 'examining', 'past', 'conduct']",train
3128,past,"['examining', 'my', 'conduct', 'nor']",train
3128,conduct,"['my', 'past', 'nor', 'do']",train
3128,nor,"['past', 'conduct', 'do', 'i']",train
3128,do,"['conduct', 'nor', 'i', 'find']",train
3128,i,"['nor', 'do', 'find', 'it']",train
3128,find,"['do', 'i', 'it', 'blamable']",train
3128,it,"['i', 'find', 'blamable', '<PAD>']",train
3128,blamable,"['find', 'it', '<PAD>', '<PAD>']",train
3129,in,"['<PAD>', '<PAD>', 'a', 'fit']",train
3129,a,"['<PAD>', 'in', 'fit', 'of']",train
3129,fit,"['in', 'a', 'of', 'enthusiastic']",train
3129,of,"['a', 'fit', 'enthusiastic', 'madness']",train
3129,enthusiastic,"['fit', 'of', 'madness', 'i']",train
3129,madness,"['of', 'enthusiastic', 'i', 'created']",train
3129,i,"['enthusiastic', 'madness', 'created', 'a']",train
3129,created,"['madness', 'i', 'a', 'rational']",train
3129,a,"['i', 'created', 'rational', 'creature']",train
3129,rational,"['created', 'a', 'creature', 'and']",train
3129,creature,"['a', 'rational', 'and', 'was']",train
3129,and,"['rational', 'creature', 'was', 'bound']",train
3129,was,"['creature', 'and', 'bound', 'towards']",train
3129,bound,"['and', 'was', 'towards', 'him']",train
3129,towards,"['was', 'bound', 'him', 'to']",train
3129,him,"['bound', 'towards', 'to', 'assure']",train
3129,to,"['towards', 'him', 'assure', 'as']",train
3129,assure,"['him', 'to', 'as', 'far']",train
3129,as,"['to', 'assure', 'far', 'as']",train
3129,far,"['assure', 'as', 'as', 'was']",train
3129,as,"['as', 'far', 'was', 'in']",train
3129,was,"['far', 'as', 'in', 'my']",train
3129,in,"['as', 'was', 'my', 'power']",train
3129,my,"['was', 'in', 'power', 'his']",train
3129,power,"['in', 'my', 'his', 'happiness']",train
3129,his,"['my', 'power', 'happiness', 'and']",train
3129,happiness,"['power', 'his', 'and', 'well']",train
3129,and,"['his', 'happiness', 'well', 'being']",train
3129,well,"['happiness', 'and', 'being', '<PAD>']",train
3129,being,"['and', 'well', '<PAD>', '<PAD>']",train
3130,this,"['<PAD>', '<PAD>', 'was', 'my']",train
3130,was,"['<PAD>', 'this', 'my', 'duty']",train
3130,my,"['this', 'was', 'duty', 'but']",train
3130,duty,"['was', 'my', 'but', 'there']",train
3130,but,"['my', 'duty', 'there', 'was']",train
3130,there,"['duty', 'but', 'was', 'another']",train
3130,was,"['but', 'there', 'another', 'still']",train
3130,another,"['there', 'was', 'still', 'paramount']",train
3130,still,"['was', 'another', 'paramount', 'to']",train
3130,paramount,"['another', 'still', 'to', 'that']",train
